point_1_id,point_1_time,point_1_B2,point_1_B3,point_1_B4,point_1_B8,point_1_B8A,point_1_B11,point_1_B12,timestamp,point_1_id_cloud,point_1_time_cloud,point_1_cs,point_1_cs_cdf,point_1_sun_zenith,point_1_sun_azimuth,point_2_id,point_2_time,point_2_B2,point_2_B3,point_2_B4,point_2_B8,point_2_B8A,point_2_B11,point_2_B12,timestamp,point_2_id_cloud,point_2_time_cloud,point_2_cs,point_2_cs_cdf,point_2_sun_zenith,point_2_sun_azimuth,point_3_id,point_3_time,point_3_B2,point_3_B3,point_3_B4,point_3_B8,point_3_B8A,point_3_B11,point_3_B12,timestamp,point_3_id_cloud,point_3_time_cloud,point_3_cs,point_3_cs_cdf,point_3_sun_zenith,point_3_sun_azimuth,point_4_id,point_4_time,point_4_B2,point_4_B3,point_4_B4,point_4_B8,point_4_B8A,point_4_B11,point_4_B12,timestamp,point_4_id_cloud,point_4_time_cloud,point_4_cs,point_4_cs_cdf,point_4_sun_zenith,point_4_sun_azimuth,point_5_id,point_5_time,point_5_B2,point_5_B3,point_5_B4,point_5_B8,point_5_B8A,point_5_B11,point_5_B12,timestamp,point_5_id_cloud,point_5_time_cloud,point_5_cs,point_5_cs_cdf,point_5_sun_zenith,point_5_sun_azimuth,point_6_id,point_6_time,point_6_B2,point_6_B3,point_6_B4,point_6_B8,point_6_B8A,point_6_B11,point_6_B12,timestamp,point_6_id_cloud,point_6_time_cloud,point_6_cs,point_6_cs_cdf,point_6_sun_zenith,point_6_sun_azimuth,point_7_id,point_7_time,point_7_B2,point_7_B3,point_7_B4,point_7_B8,point_7_B8A,point_7_B11,point_7_B12,timestamp,point_7_id_cloud,point_7_time_cloud,point_7_cs,point_7_cs_cdf,point_7_sun_zenith,point_7_sun_azimuth,point_8_id,point_8_time,point_8_B2,point_8_B3,point_8_B4,point_8_B8,point_8_B8A,point_8_B11,point_8_B12,timestamp,point_8_id_cloud,point_8_time_cloud,point_8_cs,point_8_cs_cdf,point_8_sun_zenith,point_8_sun_azimuth,point_9_id,point_9_time,point_9_B2,point_9_B3,point_9_B4,point_9_B8,point_9_B8A,point_9_B11,point_9_B12,timestamp,point_9_id_cloud,point_9_time_cloud,point_9_cs,point_9_cs_cdf,point_9_sun_zenith,point_9_sun_azimuth
20231214T222539_20231214T222540_T59GMM,1702592904174.0,4188.0,4052.0,3904.0,4868.0,4572.0,2886.0,2785.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.043137254901960784,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4144.0,4060.0,3920.0,4884.0,4676.0,2889.0,2824.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.043137254901960784,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4140.0,4100.0,3948.0,4832.0,4676.0,2889.0,2824.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.0392156862745098,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4144.0,4084.0,3972.0,4808.0,4727.0,2918.0,2837.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.0392156862745098,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4188.0,4048.0,4004.0,4824.0,4727.0,2918.0,2837.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.0392156862745098,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4152.0,4076.0,3908.0,4876.0,4572.0,2886.0,2785.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.043137254901960784,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4108.0,4080.0,3976.0,4824.0,4727.0,2918.0,2837.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.0392156862745098,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4112.0,4092.0,3908.0,4824.0,4600.0,2853.0,2797.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.043137254901960784,32.8094145482491,61.2860437287967,20231214T222539_20231214T222540_T59GMM,1702592904174.0,4100.0,4064.0,3980.0,4752.0,4717.0,2875.0,2845.0,2023-12-15 10:28:24,20231214T222539_20231214T222540_T59GMM,1702592904174.0,0.0,0.0392156862745098,32.8094145482491,61.2860437287967
20231217T223709_20231217T223708_T59GMM,1702852701971.0,8016.0,7432.0,7056.0,7496.0,7186.0,4884.0,3435.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.043137254901960784,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8016.0,7448.0,7088.0,7520.0,7270.0,4946.0,3484.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.043137254901960784,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8000.0,7432.0,7128.0,7528.0,7270.0,4946.0,3484.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.0392156862745098,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8072.0,7456.0,7104.0,7568.0,7251.0,4949.0,3476.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.0392156862745098,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8080.0,7504.0,7120.0,7552.0,7251.0,4949.0,3476.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.0392156862745098,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8032.0,7472.0,7088.0,7504.0,7186.0,4884.0,3435.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.043137254901960784,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8080.0,7528.0,7140.0,7552.0,7251.0,4949.0,3476.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.0392156862745098,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8064.0,7448.0,7128.0,7560.0,7235.0,4926.0,3468.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.043137254901960784,31.3804869965638,58.7577704941383,20231217T223709_20231217T223708_T59GMM,1702852701971.0,8128.0,7576.0,7184.0,7600.0,7336.0,4961.0,3516.0,2023-12-18 10:38:21,20231217T223709_20231217T223708_T59GMM,1702852701971.0,0.00784313725490196,0.0392156862745098,31.3804869965638,58.7577704941383
20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,22.0,0.0,0.0,0.0,78.0,91.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.9019607843137255,0.8941176470588236,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,35.0,0.0,0.0,0.0,113.0,134.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.8941176470588236,0.8980392156862745,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,73.0,0.0,0.0,0.0,113.0,134.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.8941176470588236,0.8980392156862745,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,50.0,0.0,0.0,0.0,144.0,141.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.8980392156862745,0.8980392156862745,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,48.0,0.0,0.0,0.0,144.0,141.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.8980392156862745,0.8980392156862745,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,29.0,0.0,0.0,0.0,78.0,91.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.9019607843137255,0.8941176470588236,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,55.0,0.0,0.0,0.0,144.0,141.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.8980392156862745,0.8980392156862745,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,10.0,0.0,0.0,0.0,79.0,92.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.9019607843137255,0.8941176470588236,33.0712009682392,62.2768285749901,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.0,47.0,0.0,0.0,0.0,111.0,118.0,2023-12-20 10:28:21,20231219T222541_20231219T222657_T59GMM,1703024901690.0,0.8941176470588236,0.8980392156862745,33.0712009682392,62.2768285749901
20231222T223711_20231222T223737_T59GMM,1703284698505.0,10912.0,9944.0,9352.0,8704.0,8873.0,5264.0,3423.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.047058823529411764,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,10888.0,9944.0,9400.0,8688.0,8859.0,5268.0,3430.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.043137254901960784,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,10912.0,9960.0,9416.0,8752.0,8859.0,5268.0,3430.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.043137254901960784,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,10944.0,9944.0,9408.0,8704.0,8859.0,5281.0,3463.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.043137254901960784,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,11016.0,9896.0,9360.0,8680.0,8859.0,5281.0,3463.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.0392156862745098,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,10920.0,9944.0,9368.0,8736.0,8873.0,5264.0,3423.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.047058823529411764,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,10936.0,9944.0,9392.0,8736.0,8859.0,5281.0,3463.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.043137254901960784,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,10832.0,9928.0,9384.0,8744.0,8920.0,5262.0,3426.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.00392156862745098,0.047058823529411764,31.7234884640356,59.6617067274524,20231222T223711_20231222T223737_T59GMM,1703284698505.0,10920.0,10000.0,9376.0,8768.0,8888.0,5303.0,3444.0,2023-12-23 10:38:18,20231222T223711_20231222T223737_T59GMM,1703284698505.0,0.0,0.043137254901960784,31.7234884640356,59.6617067274524
20231224T222549_20231224T222543_T59GMM,1703456906877.0,2194.0,2180.0,2066.0,2940.0,2803.0,2072.0,1688.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.20392156862745098,0.3254901960784314,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2198.0,2198.0,2100.0,3006.0,2879.0,2112.0,1710.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.20784313725490197,0.3333333333333333,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2194.0,2208.0,2128.0,3046.0,2879.0,2112.0,1710.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.21176470588235294,0.33725490196078434,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2198.0,2204.0,2134.0,3052.0,2983.0,2177.0,1761.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.2196078431372549,0.34509803921568627,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2190.0,2236.0,2108.0,3040.0,2983.0,2177.0,1761.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.22745098039215686,0.35294117647058826,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2188.0,2170.0,2044.0,2946.0,2803.0,2072.0,1688.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.2,0.3176470588235294,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2214.0,2212.0,2094.0,3016.0,2983.0,2177.0,1761.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.2235294117647059,0.34509803921568627,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2178.0,2148.0,2028.0,2978.0,2801.0,2092.0,1686.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.19607843137254902,0.30980392156862746,33.4628817628195,62.9784996314555,20231224T222549_20231224T222543_T59GMM,1703456906877.0,2222.0,2188.0,2084.0,3034.0,2971.0,2195.0,1758.0,2023-12-25 10:28:26,20231224T222549_20231224T222543_T59GMM,1703456906877.0,0.2196078431372549,0.33725490196078434,33.4628817628195,62.9784996314555
20231227T223709_20231227T223710_T59GMM,1703716703477.0,10736.0,10000.0,9528.0,9368.0,9087.0,5343.0,3437.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.0392156862745098,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,10856.0,9984.0,9584.0,9360.0,9179.0,5393.0,3434.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.0392156862745098,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,10976.0,10096.0,9696.0,9520.0,9179.0,5393.0,3434.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.03529411764705882,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,10968.0,10144.0,9680.0,9480.0,9283.0,5439.0,3438.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.03529411764705882,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,11024.0,10176.0,9720.0,9584.0,9283.0,5439.0,3438.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.03137254901960784,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,10824.0,9984.0,9608.0,9440.0,9087.0,5343.0,3437.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.0392156862745098,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,11008.0,10176.0,9832.0,9584.0,9283.0,5439.0,3438.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.03137254901960784,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,10840.0,10080.0,9656.0,9520.0,9136.0,5392.0,3454.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.0392156862745098,32.1910817123972,60.2539384166667,20231227T223709_20231227T223710_T59GMM,1703716703477.0,11008.0,10248.0,9824.0,9648.0,9296.0,5479.0,3488.0,2023-12-28 10:38:23,20231227T223709_20231227T223710_T59GMM,1703716703477.0,0.00784313725490196,0.03137254901960784,32.1910817123972,60.2539384166667
20231229T222541_20231229T222658_T59GMM,1703888902634.0,301.0,369.0,260.0,0.0,41.0,389.0,369.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6784313725490196,0.8274509803921568,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,318.0,399.0,314.0,0.0,69.0,391.0,368.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6823529411764706,0.8392156862745098,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,230.0,383.0,260.0,0.0,69.0,391.0,368.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6862745098039216,0.8431372549019608,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,253.0,390.0,253.0,0.0,9.0,390.0,340.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6901960784313725,0.8431372549019608,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,294.0,393.0,289.0,0.0,9.0,390.0,340.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6980392156862745,0.8392156862745098,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,302.0,347.0,181.0,0.0,41.0,389.0,369.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6823529411764706,0.8352941176470589,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,272.0,322.0,220.0,0.0,9.0,390.0,340.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6980392156862745,0.8470588235294118,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,342.0,355.0,170.0,0.0,0.0,286.0,235.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6862745098039216,0.8392156862745098,34.0165772171121,63.4601056306284,20231229T222541_20231229T222658_T59GMM,1703888902634.0,232.0,285.0,128.0,0.0,0.0,250.0,255.0,2023-12-30 10:28:22,20231229T222541_20231229T222658_T59GMM,1703888902634.0,0.6980392156862745,0.8509803921568627,34.0165772171121,63.4601056306284
20240101T223711_20240101T223737_T59GMM,1704148699005.0,158.0,308.0,157.0,0.0,25.0,235.0,242.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.9058823529411765,0.9058823529411765,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,83.0,206.0,85.0,0.0,0.0,190.0,192.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.9019607843137255,0.9098039215686274,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,53.0,149.0,45.0,0.0,0.0,190.0,192.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.8980392156862745,0.9137254901960784,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,64.0,157.0,55.0,0.0,0.0,163.0,181.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.9019607843137255,0.9176470588235294,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,57.0,190.0,42.0,0.0,0.0,163.0,181.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.9137254901960784,0.9137254901960784,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,131.0,259.0,106.0,0.0,25.0,235.0,242.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.9019607843137255,0.9058823529411765,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.0,140.0,25.0,0.0,0.0,163.0,181.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.9019607843137255,0.9176470588235294,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,30.0,175.0,6.0,0.0,0.0,163.0,180.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.8941176470588236,0.9058823529411765,32.8165327125258,60.6178731555529,20240101T223711_20240101T223737_T59GMM,1704148699005.0,9.0,128.0,2.0,0.0,0.0,143.0,176.0,2024-01-02 10:38:19,20240101T223711_20240101T223737_T59GMM,1704148699005.0,0.8941176470588236,0.9176470588235294,32.8165327125258,60.6178731555529
20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7176470588235294,0.8705882352941177,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,54.0,64.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7176470588235294,0.8705882352941177,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,54.0,64.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7176470588235294,0.8705882352941177,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,57.0,92.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7215686274509804,0.8666666666666667,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,57.0,92.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7215686274509804,0.8666666666666667,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7137254901960784,0.8705882352941177,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,57.0,92.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7215686274509804,0.8666666666666667,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7137254901960784,0.8705882352941177,34.6745040892032,63.6329556511298,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.0,0.0,0.0,0.0,0.0,55.0,79.0,2024-01-04 10:28:25,20240103T222539_20240103T222542_T59GMM,1704320905817.0,0.7176470588235294,0.8705882352941177,34.6745040892032,63.6329556511298
20240106T223709_20240106T223708_T59GMM,1704580701546.0,532.0,597.0,514.0,716.0,783.0,716.0,603.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5882352941176471,0.7686274509803922,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,544.0,592.0,518.0,742.0,832.0,761.0,636.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5882352941176471,0.7686274509803922,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,574.0,598.0,558.0,806.0,832.0,761.0,636.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5882352941176471,0.7647058823529411,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,614.0,632.0,594.0,848.0,908.0,838.0,704.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5882352941176471,0.7647058823529411,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,620.0,677.0,628.0,850.0,908.0,838.0,704.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.592156862745098,0.7647058823529411,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,523.0,545.0,462.0,714.0,783.0,716.0,603.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5882352941176471,0.7647058823529411,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,664.0,706.0,592.0,860.0,908.0,838.0,704.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5882352941176471,0.7647058823529411,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,538.0,546.0,438.0,740.0,744.0,671.0,551.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5882352941176471,0.7607843137254902,33.5443702481342,60.6659145491282,20240106T223709_20240106T223708_T59GMM,1704580701546.0,598.0,678.0,540.0,848.0,831.0,804.0,661.0,2024-01-07 10:38:21,20240106T223709_20240106T223708_T59GMM,1704580701546.0,0.5843137254901961,0.7607843137254902,33.5443702481342,60.6659145491282
